Year,Month,Region,Org Code,Org Name,R1r,R1n,R2r,R2n,SQU03_5_1_1,SQU03_5_1_2,SQU03_5_2_1,SQU03_5_2_2,M4b,M4n,SQU03_6_1_1,SQU03_6_1_2,K4b,K4n,R3s,R3n,R4s,R4n,M1n,M3n,M3m,M390,K1n,K1m,K150,K190,K2n,K2m,K250,K290,K3n,K3m,K350,K390,R5n,R5b,R0n,P1b,P1n
2018,6,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,105,273,28,40,.,.,.,.,.,.,.,.,.,.,33,264,16,37,135,112,129.5982143,163,994,73,63,108,520,75.7,29,204,94,40.2,31,71,.,.,704,1283,1498
2018,6,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,32,132,12,19,.,.,.,.,.,.,.,.,.,.,13,125,5,14,99,86,108.0116279,152,381,68.38333333,63.15,100.2,289,85.9,37,196,46,47.2,32.5,108,.,.,279,219,288
2018,6,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,105,277,25,38,.,.,.,.,.,.,.,.,.,.,33,273,16,38,186,148,129.9864865,175.5,957,72,64,111,673,75.8,40,190,93,57,48,93,.,.,573,22,35
2018,6,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,43,221,12,26,.,.,.,.,.,.,.,.,.,.,30,243,15,31,107,95,136.8947368,192.8,1426,80.58333333,71.76666667,123.7833333,395,89.5,48,215,48,73.1,69.5,121,.,.,905,320,456
2018,6,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,40,160,12,30,.,.,.,.,.,.,.,.,.,.,13,156,6,29,107,90,128.3777778,183.2,458,88.05727802,79.125,137.6816667,414,75.2,47,176,52,62.6,49.5,97,.,.,423,350,490
2018,6,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,88,277,22,34,.,.,.,.,.,.,.,.,.,.,26,268,8,32,153,131,114.8473282,153,1473,66,60,96,503,90.3,45,228,66,63.2,51,110,.,.,888,111,183
2018,6,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,85,257,16,26,.,.,.,.,.,.,.,.,.,.,26,250,9,24,145,123,130.804878,169.6,723,77.7,69,115.6,504,69.7,40,153,76,55.5,50.5,98,.,.,678,135,251
2018,6,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,87,238,23,33,.,.,.,.,.,.,.,.,.,.,23,226,10,30,137,113,139.1415929,192.6,623,69.95,61.11666667,105.1333333,346,60.6,34,134,50,61.9,56,99.5,.,.,468,347,418
2018,6,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,47,171,9,17,.,.,.,.,.,.,.,.,.,.,34,171,6,17,75,59,112.2033898,158.2,540,66.9,61.7,97.01666667,349,80,33,201,63,50.5,41,85,.,.,313,174,277
2018,6,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,92,297,26,62,.,.,.,.,.,.,.,.,.,.,32,292,14,61,188,160,136.84375,196.3,819,82.05,72.66666667,128.1833333,612,82.5,32,189,86,56.7,49.5,102,.,.,754,349,744
2018,7,Eng,Eng,England,753,2370,193,348,.,.,.,.,1204,1479,.,.,.,.,283,2316,114,332,1208,1029,129.1613217,173.2705539,9301,75.98168835,67.70719994,113.6126976,4817,80.63136807,38.42599128,197.0261574,699,52.02103004,45.15879828,85.43776824,913,616,6792,.,.
2018,7,North East and Yorkshire,Y63,North East and Yorkshire,100,406,24,55,.,.,.,.,168,210,.,.,.,.,41,392,13,50,196,165,127.4484848,169.8181818,2073,78.81616015,70.19282843,118.8169802,731,88.50930233,42.39534884,217.3488372,92,50.9,42.39130435,91.86956522,143,71,1480,.,.
2018,7,North West,Y62,North West,117,312,30,42,.,.,.,.,96,119,.,.,.,.,27,307,10,40,156,130,135.9923077,178.3,1027,73,66,110,650,69.7,35,159,79,56.2,49,93,110,83,650,.,.
2018,7,Midlands,Y60,Midlands,160,471,44,76,.,.,.,.,302,338,.,.,.,.,62,460,29,71,241,202,124.7574257,165.8831683,2138,73.97875741,67.39433271,109.2487527,949,95.02855638,45.88724974,236.0958904,134,52.55970149,43.52238806,91.97014925,191,104,1542,.,.
2018,7,East of England,Y61,East of England,73,234,17,27,.,.,.,.,121,133,.,.,.,.,34,227,11,27,127,107,135.1121495,186.8,759,81.65,70,115,544,83.9,43,206,101,61,55,88,87,58,690,.,.
2018,7,London,Y56,London,103,303,24,39,.,.,.,.,186,251,.,.,.,.,40,298,17,38,127,108,130.1944444,156.3,1123,72,63,110,588,61.4,27,171,100,39.2,33,61.5,135,110,816,.,.
2018,7,South East,Y59,South East,122,386,31,58,.,.,.,.,165,231,.,.,.,.,48,381,21,56,199,171,122.2982456,170.3274854,1370,71.27620438,62.90987835,105.1042336,755,71.16437086,35.68476821,163.2794702,122,50.85245902,46.72131148,83.36065574,151,110,922,.,.
2018,7,South West,Y58,South West,78,258,23,51,.,.,.,.,166,197,.,.,.,.,31,251,13,50,162,146,134.0205479,189,811,85.95,76.81666667,134.4666667,600,87.9,36,211.5,71,55.1,48,90,96,80,692,.,.
2018,7,Y59,R1F,ISLE OF WIGHT NHS TRUST,1,8,0,1,.,.,.,.,8,10,.,.,.,.,0,8,0,1,0,0,.,.,50,59.8,59.41666667,82.05,19,52.1,36,120,2,.,.,.,2,1,16,.,.
2018,7,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,103,303,24,39,.,.,.,.,186,251,.,.,.,.,40,298,17,38,127,108,130.1944444,156.3,1123,72,63,110,588,61.4,27,171,100,39.2,33,61.5,135,110,816,.,.
2018,7,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,44,137,11,18,.,.,.,.,56,70,.,.,.,.,10,127,3,15,78,65,111.1230769,140,413,68.96666667,63.8,101.2,306,86.3,36,222,40,41.8,32.5,80,58,43,317,.,.
2018,7,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,117,312,30,42,.,.,.,.,96,119,.,.,.,.,27,307,10,40,156,130,135.9923077,178.3,1027,73,66,110,650,69.7,35,159,79,56.2,49,93,110,83,650,.,.
2018,7,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,56,269,13,37,.,.,.,.,112,140,.,.,.,.,31,265,10,35,118,100,138.06,189.2,1660,81.26666667,71.78333333,123.2,425,90.1,47,214,52,57.9,50,101,85,28,1163,.,.
2018,7,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,54,185,19,34,.,.,.,.,73,95,.,.,.,.,23,185,12,34,88,70,128.2142857,170,595,89.48333333,81.38333333,133.2333333,422,83.7,42,200,68,49.9,45,90,66,32,503,.,.
2018,7,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,106,286,25,42,.,.,.,.,229,243,.,.,.,.,39,275,17,37,153,132,122.9242424,163.7,1543,68,62,100,527,104.1,49,265,66,55.3,42,94,125,72,1039,.,.
2018,7,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,73,234,17,27,.,.,.,.,121,133,.,.,.,.,34,227,11,27,127,107,135.1121495,186.8,759,81.65,70,115,544,83.9,43,206,101,61,55,88,87,58,690,.,.
2018,7,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,64,219,14,30,.,.,.,.,93,134,.,.,.,.,18,214,8,28,111,97,130.3505155,180.8,786,74.3,64.03333333,112.1333333,404,64.8,35,145,60,58.4,54,87.5,79,69,560,.,.
2018,7,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,57,159,17,27,.,.,.,.,64,87,.,.,.,.,30,159,13,27,88,74,111.7432432,156.6,534,67.9,61.58333333,96.91666667,332,80,36.5,188,60,45,41,82,70,40,346,.,.
2018,7,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,78,258,23,51,.,.,.,.,166,197,.,.,.,.,31,251,13,50,162,146,134.0205479,189,811,85.95,76.81666667,134.4666667,600,87.9,36,211.5,71,55.1,48,90,96,80,692,.,.
2018,8,Eng,Eng,England,767,2365,197,347,.,.,.,.,.,.,.,.,8269,8405,264,2294,104,328,1134,969,127.8049536,173.3843137,8312,71.71868183,65.078517,107.9598292,4744,77.86994098,38.29574199,194.5845278,708,58.25720339,50.71751412,99.35734463,.,.,6146,.,.
2018,8,North East and Yorkshire,Y63,North East and Yorkshire,122,358,26,48,.,.,.,.,.,.,.,.,949,959,47,337,16,43,176,152,122.8881579,162.2697368,937,68.25309498,63.49905727,97.44656706,706,82.41416431,46.44192635,194.5835694,97,61.96082474,45.50515464,111.2989691,.,.,1133,.,.
2018,8,North West,Y62,North West,90,267,28,48,.,.,.,.,.,.,.,.,916,931,24,259,12,45,142,113,134.9823009,186.8,931,69,62,104,669,76.1,39,188,88,62.9,54,115,.,.,520,.,.
2018,8,Midlands,Y60,Midlands,160,455,38,60,.,.,.,.,.,.,.,.,2278,2304,52,449,21,58,225,197,124.568528,179.2152284,2279,72.31291502,66.97651017,108.9985081,968,81.46859504,40.69214876,210.2975207,124,60.67580645,56.91129032,107.0080645,.,.,1397,.,.
2018,8,East of England,Y61,East of England,75,268,25,42,.,.,.,.,.,.,.,.,658,664,33,256,16,37,125,103,128.368932,165.8,664,71.2,65,111.5,520,80.2,43,189.5,85,59.4,54,93,.,.,681,.,.
2018,8,London,Y56,London,117,308,21,42,.,.,.,.,.,.,.,.,1083,1105,31,297,11,41,134,108,121.0185185,148.6,1098,69,61,104,515,66.6,29,176,91,43.7,37,73,.,.,803,.,.
2018,8,South East,Y59,South East,117,396,36,57,.,.,.,.,.,.,.,.,1521,1573,44,391,15,56,192,171,125.2690058,162.4526316,1534,70.48625598,62.98179053,106.0691113,773,78.96429495,36.6377749,191.4877102,126,61.18650794,53.04761905,109.1666667,.,.,927,.,.
2018,8,South West,Y58,South West,86,313,23,50,.,.,.,.,.,.,.,.,864,869,33,305,13,48,140,125,141.264,208.2,869,82.81666667,74.01666667,126.45,593,74.9,30,201,97,56.1,52,81,.,.,685,.,.
2018,8,Y59,R1F,ISLE OF WIGHT NHS TRUST,6,15,1,3,.,.,.,.,.,.,.,.,43,43,1,13,0,3,0,0,.,.,42,82.91666667,69.45,140,27,101.1,37,234,1,.,.,.,.,.,15,.,.
2018,8,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,117,308,21,42,.,.,.,.,.,.,.,.,1083,1105,31,297,11,41,134,108,121.0185185,148.6,1098,69,61,104,515,66.6,29,176,91,43.7,37,73,.,.,803,.,.
2018,8,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,58,132,9,15,.,.,.,.,.,.,.,.,407,410,18,114,7,12,78,66,109.3030303,153.5,410,68,64.33333333,94.85,302,72.4,37,186,45,56.6,38,92,.,.,330,.,.
2018,8,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,90,267,28,48,.,.,.,.,.,.,.,.,916,931,24,259,12,45,142,113,134.9823009,186.8,931,69,62,104,669,76.1,39,188,88,62.9,54,115,.,.,520,.,.
2018,8,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,64,226,17,33,.,.,.,.,.,.,.,.,542,549,29,223,9,31,98,86,133.3139535,169,527,68.45,62.85,99.46666667,404,89.9,53.5,201,52,66.6,52,128,.,.,803,.,.
2018,8,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,58,199,15,28,.,.,.,.,.,.,.,.,676,686,18,198,9,28,78,65,137.4615385,202.6,663,89,80,138,412,84.8,45,208,45,58,55,100,.,.,471,.,.
2018,8,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,102,256,23,32,.,.,.,.,.,.,.,.,1602,1618,34,251,12,30,147,132,118.219697,167.7,1616,65.46666667,61.63333333,97.1,556,79,37.5,212,79,62.2,58,111,.,.,926,.,.
2018,8,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,75,268,25,42,.,.,.,.,.,.,.,.,658,664,33,256,16,37,125,103,128.368932,165.8,664,71.2,65,111.5,520,80.2,43,189.5,85,59.4,54,93,.,.,681,.,.
2018,8,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,72,226,23,32,.,.,.,.,.,.,.,.,783,800,26,223,11,31,112,99,129.010101,169.4,771,72.86666667,64.23333333,112.9666667,401,69.7,32,177,64,72.9,62.5,132,.,.,569,.,.
2018,8,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,39,155,12,22,.,.,.,.,.,.,.,.,695,730,17,155,4,22,80,72,120.125,152.9,721,67.21666667,61.26666667,96.71666667,345,88,42,205,61,49.9,44,87,.,.,343,.,.
2018,8,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,86,313,23,50,.,.,.,.,.,.,.,.,864,869,33,305,13,48,140,125,141.264,208.2,869,82.81666667,74.01666667,126.45,593,74.9,30,201,97,56.1,52,81,.,.,685,.,.
2018,9,Eng,Eng,England,668,2308,162,308,.,.,.,.,.,.,.,.,.,.,245,2300,86,296,1236,1031,128.5829292,176.2230844,8694,74.41691588,66.9504505,111.8020704,4404,80.95002271,39.67370572,198.6521344,627,55.91754386,48.79425837,94.72248804,.,.,5887,3905,5385
2018,9,North East and Yorkshire,Y63,North East and Yorkshire,91,375,23,40,.,.,.,.,.,.,.,.,.,.,41,395,14,43,215,194,129.5515464,178.9989691,1625,77.20133333,69.82266667,115.312,671,88.55290611,45.63487332,217.7645306,91,54.88461538,50.67032967,94.73626374,.,.,960,352,763
2018,9,North West,Y62,North West,73,237,16,40,.,.,.,.,.,.,.,.,.,.,23,230,10,38,157,119,134.0588235,191.4,907,74,67,116,635,77.9,42,179,63,61.3,55,101,.,.,532,87,154
2018,9,Midlands,Y60,Midlands,132,467,32,65,.,.,.,.,.,.,.,.,.,.,42,457,14,60,262,219,126.8721461,180.1068493,2260,74.79874631,67.4219469,112.1083923,890,88.45235955,48,207.7235955,113,57.26548673,52.20353982,104.7345133,.,.,1412,837,1118
2018,9,East of England,Y61,East of England,71,273,18,36,.,.,.,.,.,.,.,.,.,.,28,268,12,35,148,116,132.8793103,175,687,74.5,68,111.3,500,80.4,43,185.5,78,55.4,49.5,90,.,.,680,319,423
2018,9,London,Y56,London,104,285,31,45,.,.,.,.,.,.,.,.,.,.,36,281,17,43,121,107,121.4485981,162.4,1167,71,63,106,546,67.9,29,190,105,47.3,36,88,.,.,755,1384,1510
2018,9,South East,Y59,South East,115,384,25,41,.,.,.,.,.,.,.,.,.,.,43,378,9,39,200,159,123.3144654,163.690566,1293,68.5317092,60.95491106,102.5155066,602,79.08039867,36.97342193,194.2774086,101,57.74257426,52.01980198,96.03960396,.,.,877,591,783
2018,9,South West,Y58,South West,82,287,17,41,.,.,.,.,.,.,.,.,.,.,32,291,10,38,133,117,134.034188,179.8,755,83.06666667,74.71666667,123.6166667,560,78.6,27,208.5,76,60.7,49,87,.,.,671,335,634
2018,9,Y59,R1F,ISLE OF WIGHT NHS TRUST,3,6,0,0,.,.,.,.,.,.,.,.,.,.,0,5,0,0,4,1,201,201,36,81.1,64.95,137.6333333,10,33.6,17,89.5,0,.,.,.,.,.,13,25,31
2018,9,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,104,285,31,45,.,.,.,.,.,.,.,.,.,.,36,281,17,43,121,107,121.4485981,162.4,1167,71,63,106,546,67.9,29,190,105,47.3,36,88,.,.,755,1384,1510
2018,9,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,41,143,8,13,.,.,.,.,.,.,.,.,.,.,14,136,5,13,95,79,115.2405063,159.2,390,70.76666667,63.98333333,103,300,88,39,215,47,47.1,41,87,.,.,304,195,264
2018,9,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,73,237,16,40,.,.,.,.,.,.,.,.,.,.,23,230,10,38,157,119,134.0588235,191.4,907,74,67,116,635,77.9,42,179,63,61.3,55,101,.,.,532,87,154
2018,9,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,50,232,15,27,.,.,.,.,.,.,.,.,.,.,27,259,9,30,120,115,139.3826087,192.6,1235,79.23333333,71.66666667,119.2,371,89,51,220,44,63.2,61,103,.,.,656,157,499
2018,9,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,54,196,11,29,.,.,.,.,.,.,.,.,.,.,17,192,5,27,109,86,134.1395349,194.5,674,91.81666667,79.86666667,142.4833333,386,76.9,48,193,46,59.4,52.5,116,.,.,495,408,577
2018,9,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,78,271,21,36,.,.,.,.,.,.,.,.,.,.,25,265,9,33,153,133,122.1729323,170.8,1586,67.56666667,62.13333333,99.2,504,97.3,48,219,67,55.8,52,97,.,.,917,429,541
2018,9,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,71,273,18,36,.,.,.,.,.,.,.,.,.,.,28,268,12,35,148,116,132.8793103,175,687,74.5,68,111.3,500,80.4,43,185.5,78,55.4,49.5,90,.,.,680,319,423
2018,9,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,70,224,14,25,.,.,.,.,.,.,.,.,.,.,18,219,4,23,123,100,131.35,171.2,726,69.83333333,61.33333333,104.9666667,312,70.2,34,175,49,68.4,60,112,.,.,545,313,392
2018,9,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,42,154,11,16,.,.,.,.,.,.,.,.,.,.,25,154,5,16,73,58,108.1206897,150.1,531,65.9,60.16666667,96.78333333,280,90.6,41,219.5,52,47.7,44.5,81,.,.,319,253,360
2018,9,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,82,287,17,41,.,.,.,.,.,.,.,.,.,.,32,291,10,38,133,117,134.034188,179.8,755,83.06666667,74.71666667,123.6166667,560,78.6,27,208.5,76,60.7,49,87,.,.,671,335,634
2018,10,Eng,Eng,England,806,2658,214,398,.,.,.,.,1185,1495,.,.,.,.,276,2587,127,379,1255,1045,129.4468899,173.8715789,9105,74.12845506,67.76243456,111.1021582,5045,81.49984143,40.35659068,203.2798811,704,57.31221591,50.05255682,98.39204545,983,683,6761,.,.
2018,10,North East and Yorkshire,Y63,North East and Yorkshire,127,468,29,52,.,.,.,.,146,214,.,.,.,.,42,469,16,51,186,165,124.3818182,166.0266667,1682,74.72849782,69.38583036,110.9624059,740,85.43824324,44.40135135,198.1635135,110,57.62363636,48.59090909,105.0181818,159,92,1071,.,.
2018,10,North West,Y62,North West,92,326,21,54,.,.,.,.,76,100,.,.,.,.,33,319,15,53,161,120,133.7583333,176,983,72,66,109,716,77.8,41,203,68,63.4,52,108,113,81,728,.,.
2018,10,Midlands,Y60,Midlands,164,516,47,85,.,.,.,.,316,344,.,.,.,.,50,497,25,80,248,198,124.1818182,166.1555556,2292,73.66551047,67.89083042,111.5392088,1007,91.87120159,47.69513406,224.5978153,128,59.065625,52.2109375,100.859375,207,105,1733,.,.
2018,10,East of England,Y61,East of England,96,311,26,48,.,.,.,.,97,108,.,.,.,.,29,293,14,42,112,94,140.0957447,190.2,784,75.95,69,115,582,79.1,46,188,98,59.1,52,98,106,78,744,.,.
2018,10,London,Y56,London,123,319,36,51,.,.,.,.,188,248,.,.,.,.,40,306,21,49,137,125,119.624,155,1123,72,63,110,661,65.6,29,179,114,46.7,40,85,149,135,822,.,.
2018,10,South East,Y59,South East,110,402,29,60,.,.,.,.,161,232,.,.,.,.,45,397,26,59,236,195,126.774359,179.7784615,1439,70.42307158,64.4610725,101.4821056,752,84.88710106,38.85505319,207.1755319,99,56.67272727,52.84848485,93.87878788,145,116,960,.,.
2018,10,South West,Y58,South West,94,316,26,48,.,.,.,.,201,249,.,.,.,.,37,306,10,45,175,148,143.6959459,189,802,84.65,77.53333333,127.7166667,587,79.2,31,211,87,62.2,55,102,104,76,703,.,.
2018,10,Y59,R1F,ISLE OF WIGHT NHS TRUST,0,11,0,0,.,.,.,.,0,0,.,.,.,.,0,11,0,0,3,1,76,76,45,73.23333333,73.21666667,95.91666667,11,31.1,12,67,1,.,.,.,0,0,19,.,.
2018,10,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,123,319,36,51,.,.,.,.,188,248,.,.,.,.,40,306,21,49,137,125,119.624,155,1123,72,63,110,661,65.6,29,179,114,46.7,40,85,149,135,822,.,.
2018,10,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,58,181,12,22,.,.,.,.,74,90,.,.,.,.,16,173,5,20,98,82,113.804878,145,400,68.51666667,64.8,101.0666667,297,75.8,45,182,54,53.5,43.5,104,62,51,359,.,.
2018,10,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,92,326,21,54,.,.,.,.,76,100,.,.,.,.,33,319,15,53,161,120,133.7583333,176,983,72,66,109,716,77.8,41,203,68,63.4,52,108,113,81,728,.,.
2018,10,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,69,287,17,30,.,.,.,.,72,124,.,.,.,.,26,296,11,31,88,83,134.8313253,186.8,1282,76.66666667,70.81666667,114.05,443,91.9,44,209,56,61.6,53.5,106,97,41,712,.,.
2018,10,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,59,210,19,39,.,.,.,.,81,97,.,.,.,.,17,204,9,39,95,74,127.5135135,182,677,87.3,78.68333333,140.1,438,83,46,189,57,51.3,45,82,79,25,560,.,.
2018,10,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,105,306,28,46,.,.,.,.,235,247,.,.,.,.,33,293,16,41,153,124,122.1935484,156.7,1615,67.95,63.36666667,99.56666667,569,98.7,49,252,71,65.3,58,116,128,80,1173,.,.
2018,10,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,96,311,26,48,.,.,.,.,97,108,.,.,.,.,29,293,14,42,112,94,140.0957447,190.2,784,75.95,69,115,582,79.1,46,188,98,59.1,52,98,106,78,744,.,.
2018,10,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,63,226,18,37,.,.,.,.,69,110,.,.,.,.,20,221,14,36,129,109,136.4678899,188.2,820,72.93333333,66.1,109.0666667,407,73.2,37,175,52,68,67,100,83,76,585,.,.
2018,10,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,47,165,11,23,.,.,.,.,92,122,.,.,.,.,25,165,12,23,104,85,114.9411765,170.2,574,66.61666667,61.43333333,91.08333333,334,100.9,42,251,46,45.1,38,89,62,40,356,.,.
2018,10,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,94,316,26,48,.,.,.,.,201,249,.,.,.,.,37,306,10,45,175,148,143.6959459,189,802,84.65,77.53333333,127.7166667,587,79.2,31,211,87,62.2,55,102,104,76,703,.,.
2018,11,Eng,Eng,England,751,2643,188,373,.,.,.,.,.,.,.,.,8619,8772,250,2621,103,366,1204,1017,131.2556539,179.3411996,8658,74.34867786,68.13297721,111.0122392,4912,80.4497557,40.43078176,193.5871336,651,56.2921659,48.83256528,94.09831029,.,.,7584,.,.
2018,11,North East and Yorkshire,Y63,North East and Yorkshire,100,380,28,56,.,.,.,.,.,.,.,.,1180,1221,46,402,19,58,172,155,129.2967742,179.4903226,1186,73.60230709,67.94737212,106.5299185,715,81.03076923,44.82937063,189.2895105,96,54.90416667,48.27083333,90.29166667,.,.,980,.,.
2018,11,North West,Y62,North West,124,339,29,54,.,.,.,.,.,.,.,.,855,868,26,331,10,52,149,121,135.0826446,187,868,73,67,111,625,75,39,186,71,56,52,86,.,.,806,.,.
2018,11,Midlands,Y60,Midlands,156,558,36,79,.,.,.,.,.,.,.,.,2379,2400,47,544,18,75,272,237,125.5485232,162.678481,2385,75.43081761,69.24832285,112.1469602,1005,94.73880597,50.21890547,238.0447761,131,60.5,50.21374046,107.1450382,.,.,2302,.,.
2018,11,East of England,Y61,East of England,77,304,17,27,.,.,.,.,.,.,.,.,654,654,25,298,13,26,121,98,137.8061224,187.5,654,73.26666667,69,107,602,81,43,176,86,59.1,55,99,.,.,805,.,.
2018,11,London,Y56,London,104,343,27,48,.,.,.,.,.,.,.,.,1208,1225,26,330,15,46,128,111,126.5405405,160,1220,69,61,103,571,73.2,29,186,76,46.1,39,90,.,.,900,.,.
2018,11,South East,Y59,South East,103,418,34,70,.,.,.,.,.,.,.,.,1548,1597,46,416,18,70,219,175,127.6171429,189.464,1538,71.89701994,66.11751192,109.1268747,826,78.41246973,38.99878935,184.6138015,129,56.18837209,46.50387597,88.29457364,.,.,1055,.,.
2018,11,South West,Y58,South West,87,301,17,39,.,.,.,.,.,.,.,.,795,807,34,300,10,39,143,120,145.5166667,200.8,807,87.33333333,80.25,133.2166667,568,70.1,30,168,62,58.7,51.5,92,.,.,736,.,.
2018,11,Y59,R1F,ISLE OF WIGHT NHS TRUST,4,14,3,4,.,.,.,.,.,.,.,.,45,46,3,14,3,4,0,0,.,.,46,68.35,64.51666667,104.05,26,89,41.5,204,0,.,.,.,.,.,26,.,.
2018,11,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,104,343,27,48,.,.,.,.,.,.,.,.,1208,1225,26,330,15,46,128,111,126.5405405,160,1220,69,61,103,571,73.2,29,186,76,46.1,39,90,.,.,900,.,.
2018,11,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,48,149,12,22,.,.,.,.,.,.,.,.,429,433,18,146,6,21,75,64,116.796875,174.5,425,71.15930087,68.45,101.54,284,74.4,38.5,170,44,46.4,41.5,80,.,.,340,.,.
2018,11,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,124,339,29,54,.,.,.,.,.,.,.,.,855,868,26,331,10,52,149,121,135.0826446,187,868,73,67,111,625,75,39,186,71,56,52,86,.,.,806,.,.
2018,11,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,52,231,16,34,.,.,.,.,.,.,.,.,751,788,28,256,13,37,97,91,138.0879121,183,761,74.96666667,67.66666667,109.3166667,431,85.4,49,202,52,62.1,54,99,.,.,640,.,.
2018,11,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,49,230,17,33,.,.,.,.,.,.,.,.,617,631,13,225,8,33,117,99,127.1313131,169.2,615,90.53333333,81.28333333,144.9,430,86.5,46.5,202,56,60.5,50.5,106,.,.,569,.,.
2018,11,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,107,328,19,46,.,.,.,.,.,.,.,.,1762,1769,34,319,10,42,155,138,124.4130435,158,1770,70.18333333,65.06666667,100.7666667,575,100.9,53,265,75,60.5,50,108,.,.,1733,.,.
2018,11,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,77,304,17,27,.,.,.,.,.,.,.,.,654,654,25,298,13,26,121,98,137.8061224,187.5,654,73.26666667,69,107,602,81,43,176,86,59.1,55,99,.,.,805,.,.
2018,11,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,44,230,19,42,.,.,.,.,.,.,.,.,843,868,15,228,6,42,124,104,136.5480769,204.8,813,73,66,113,433,71.6,38,156,59,62.7,56,110,.,.,625,.,.
